TIMESTAMP,POWER
20131101 1:00,0.36677613626471556
20131101 2:00,0.36863023351371876
20131101 3:00,0.36621436267650037
20131101 4:00,0.358727397626365
20131101 5:00,0.3708094967138949
20131101 6:00,0.37291589651801593
20131101 7:00,0.3358693229839215
20131101 8:00,0.22628994988503287
20131101 9:00,0.1558689012457441
20131101 10:00,0.011148487532395404
20131101 11:00,-0.03800841509830091
20131101 12:00,0.0019656750368390458
20131101 13:00,0.12031525949430966
20131101 14:00,0.08169406963099707
20131101 15:00,-0.034541999372636994
20131101 16:00,0.03952558074228943
20131101 17:00,0.057397962288222776
20131101 18:00,0.07546649672844113
20131101 19:00,0.04451284483942147
20131101 20:00,-0.046790405699651025
20131101 21:00,0.0596634281238856
20131101 22:00,0.11273657116670466
20131101 23:00,0.16453533416579313
20131102 0:00,0.21692579141361015
20131102 1:00,0.44396530096428544
20131102 2:00,0.48932834218180415
20131102 3:00,0.5508005826392091
20131102 4:00,0.6184606153326133
20131102 5:00,0.6441986870848935
20131102 6:00,0.5989049338930004
20131102 7:00,0.5376602308297156
20131102 8:00,0.5025738592371636
20131102 9:00,0.4995294374918246
20131102 10:00,0.44888663438261317
20131102 11:00,0.39876112828747295
20131102 12:00,0.3183474368635146
20131102 13:00,0.45825889163272476
20131102 14:00,0.5567107289261928
20131102 15:00,0.3088793086853766
20131102 16:00,0.3602491695360253
20131102 17:00,0.46718757789386783
20131102 18:00,0.519060613258213
20131102 19:00,0.4570157971465664
20131102 20:00,0.3816082057885398
20131102 21:00,0.42091093712243605
20131102 22:00,0.497318095513356
20131102 23:00,0.4878134356481753
20131103 0:00,0.47651071080970636
20131103 1:00,0.42151714535705037
20131103 2:00,0.4354235979469144
20131103 3:00,0.5703173429594461
20131103 4:00,0.6020573296979903
20131103 5:00,0.5805257948944564
20131103 6:00,0.5794390655840131
20131103 7:00,0.5758530182288462
20131103 8:00,0.5709993854800104
20131103 9:00,0.5074698445663552
20131103 10:00,0.43811655649554354
20131103 11:00,0.36661781760982254
20131103 12:00,0.49577189301380414
20131103 13:00,0.5082901757934963
20131103 14:00,0.5453033458172472
20131103 15:00,0.5972439668268461
20131103 16:00,0.634932281354669
20131103 17:00,0.6601481475842164
20131103 18:00,0.6804883917796958
20131103 19:00,0.6946479145775117
20131103 20:00,0.7117078741395835
20131103 21:00,0.7446824446688678
20131103 22:00,0.8074880173737979
20131103 23:00,0.8528038317521338
20131104 0:00,0.7612877797737823
20131104 1:00,0.7182103285469061
20131104 2:00,0.527233294791126
20131104 3:00,0.457717158964364
20131104 4:00,0.38306795239324654
20131104 5:00,0.34557493675224504
20131104 6:00,0.337546276203675
20131104 7:00,0.3396807173565238
20131104 8:00,0.3548325774963432
20131104 9:00,0.25564696888366384
20131104 10:00,0.29441630278016373
20131104 11:00,0.36127689136040697
20131104 12:00,0.4034388879941528
20131104 13:00,0.5400410169988235
20131104 14:00,0.5675667319104098
20131104 15:00,0.5880599297317524
20131104 16:00,0.6240641745076927
20131104 17:00,0.6571415068756437
20131104 18:00,0.6459995382143247
20131104 19:00,0.6182532096591731
20131104 20:00,0.5997787788993048
20131104 21:00,0.6706593542771953
20131104 22:00,0.7290357483906789
20131104 23:00,0.7436731697328496
20131105 0:00,0.657048059808836
20131105 1:00,0.4815209588134948
20131105 2:00,0.3800172600856947
20131105 3:00,0.30592465853120626
20131105 4:00,0.2519194171609904
20131105 5:00,0.21051340832904972
20131105 6:00,0.16270524497642835
20131105 7:00,0.1480251545385373
20131105 8:00,0.22472458134167467
20131105 9:00,0.307922112836538
20131105 10:00,0.38544331298913775
20131105 11:00,0.377437963586983
20131105 12:00,0.3676997087415707
20131105 13:00,0.3705899151675469
20131105 14:00,0.3730047545138006
20131105 15:00,0.3719188036629066
20131105 16:00,0.3507689685711291
20131105 17:00,0.3364886824346353
20131105 18:00,0.34652561479937277
20131105 19:00,0.3624507472055024
20131105 20:00,0.372281494132875
20131105 21:00,0.44965407345162955
20131105 22:00,0.46116581677864094
20131105 23:00,0.5157563069256028
20131106 0:00,0.5118274718055744
20131106 1:00,0.41068626855738427
20131106 2:00,0.337398294385457
20131106 3:00,0.2843933100847344
20131106 4:00,0.262636176398203
20131106 5:00,0.2607499018750789
20131106 6:00,0.25413451078602645
20131106 7:00,0.24010121417433694
20131106 8:00,0.17465110887004268
20131106 9:00,0.1759839874900464
20131106 10:00,0.15769624980890767
20131106 11:00,0.29468917802699257
20131106 12:00,0.27972626891557933
20131106 13:00,0.41089471677932726
20131106 14:00,0.4940835171886872
20131106 15:00,0.5316099433722292
20131106 16:00,0.5010540466508064
20131106 17:00,0.38563332886422885
20131106 18:00,0.2516292347953309
20131106 19:00,0.2027298536175057
20131106 20:00,0.2165170952922682
20131106 21:00,0.2670648869696202
20131106 22:00,0.1553846352085902
20131106 23:00,0.12336194217057589
20131107 0:00,0.2705548399690185
20131107 1:00,0.35793920011932295
20131107 2:00,0.42076838927492094
20131107 3:00,0.33446989703892716
20131107 4:00,0.39581104144486234
20131107 5:00,0.47894848600998335
20131107 6:00,0.583143865198851
20131107 7:00,0.7752581448191516
20131107 8:00,0.6904073812340599
20131107 9:00,0.39478423032256105
20131107 10:00,0.11127520659818935
20131107 11:00,-0.08795994583766281
20131107 12:00,0.3960314957228578
20131107 13:00,0.423165243043386
20131107 14:00,0.45400247347735484
20131107 15:00,0.25333002584304454
20131107 16:00,0.5658126871005382
20131107 17:00,0.6334307154934327
20131107 18:00,0.6730567633275963
20131107 19:00,0.6296851800511749
20131107 20:00,0.657066413661717
20131107 21:00,0.6527295713393717
20131107 22:00,0.7236254785276972
20131107 23:00,0.7730312991823001
20131108 0:00,0.7959903666303623
20131108 1:00,0.7749756963088803
20131108 2:00,0.7723721206658738
20131108 3:00,0.7763797417703127
20131108 4:00,0.8106821282920582
20131108 5:00,0.8216088304087836
20131108 6:00,0.7629557715690141
20131108 7:00,0.7176339166922798
20131108 8:00,0.6686084554114278
20131108 9:00,0.5874193783141328
20131108 10:00,0.498593276259305
20131108 11:00,0.42532816393746953
20131108 12:00,0.37012463629124676
20131108 13:00,0.3341382288599476
20131108 14:00,0.3105368387945175
